Nom;Aspect;Curvature;DEM;Density_river;Density_road;Distance_river;Distance_road;Flow_direction;NDBI;NDVI;NDWI;Slope;TWI_final;Rainfall
Yes;0;0,527473;0,001649;0,315768;0,185112;0,072295;0,012131;0,059055;0,314966;0,872578;0,685034;0;0,437642;0,857709
Yes;0;0,527473;0,0011;0,303011;0,181083;0,089374;0,016019;1;0,327149;0,864937;0,672851;0;0,364767;0,858568
Yes;0;0,527473;0,0011;0,591216;0,120947;0,026831;0,004854;0,059055;0,276391;0,28179;0,723609;0;0,364767;0,951153
Yes;0;0,527473;0,004948;0,371259;0,114556;0,087478;0,041978;0,003937;0,624975;0,481332;0,375025;0;0,578822;0,83816
Yes;0;0,527473;0,004398;0,369774;0,105921;0,116868;0,023304;0,011811;0,618796;0,483045;0,381204;0;0,364767;0,838122
Yes;0,501845;0,538462;0,004948;0,379239;0,097398;0,188444;0,012659;0,011811;0,62822;0,485567;0,37178;0,039179;0,237377;0,836184
Yes;0;0,527473;0,004948;0,407906;0,080726;0,144488;0,008684;0,248031;0,345052;0,751323;0,654948;0;0,445898;0,830511
Yes;0;0,527473;0,002199;0,347216;0,148061;0,018842;0,015888;0,011811;0,30977;0,876601;0,69023;0;0,445898;0,854423
Yes;0;0,527473;0,002199;0,283059;0,220642;0,00314;0,020262;0;0,300797;0,878553;0,699203;0;0,493054;0,863809
Yes;0;0,527473;0,00055;0,484988;0,27141;0,093209;0,011579;0;0,384628;0,799539;0,615372;0;0,667839;0,882819
Yes;0;0,527473;0,00055;0,49586;0,274294;0,006281;0,005117;0;0,29483;0,649611;0,70517;0;0,576773;0,883255
Yes;0;0,527473;0,00055;0,486912;0,281243;0,019861;0,002171;0;0,371138;0,813973;0,628861;0;0,583028;0,884398
Yes;0;0,527473;0,00055;0,467055;0,279902;0,086856;0,012492;0;0,31154;0,851266;0,68846;0;0,609602;0,883647
No;0,533204;0,538462;0,032435;0,279857;0,005408;0,096739;0,113697;0,027559;0,422336;0,884153;0,577664;0,049917;0,29926;0,569074
No;0,639821;0,505494;0,072018;0,22332;0;0,044076;0,266601;0,027559;0,425368;0,853826;0,574632;0,164482;0,291278;0,615683
No;0,053886;0,483517;0,093458;0,044217;0;0,337549;0,231916;0,248031;0,404013;0,901488;0,595987;0,240192;0,282148;0,476992
No;0,03751;0,604396;0,085212;0,091956;0,00379;0,14476;0,136909;0,248031;0,421918;0,883115;0,578082;0,474439;0,068692;0,50426
Yes;0;0,527473;0,00055;0,533172;0,13918;0,054843;0,056171;0;0,338856;0,859019;0,661144;0;0,458924;0,92452
Yes;0;0,527473;0,00055;0,561222;0,133111;0,047104;0,033296;0,011811;0,337408;0,867916;0,662592;0;0,555154;0,918627
Yes;0;0,527473;0,00055;0,539311;0,134915;0,133231;0,008951;0;0,33806;0,859806;0,66194;0;0,608158;0,94748
Yes;0;0,527473;0,00055;0,67249;0,17473;0,082906;0,009843;0;0,28985;0,888275;0,71015;0;0,555154;0,904482
Yes;0;0,527473;0,002749;0,336987;0,273823;0,206067;0,018149;0,122047;0,306215;0,872338;0,693785;0;0,530652;0,861367
Yes;0;0,527473;0,002749;0,336168;0,277907;0,082906;0,011022;0,248031;0,310981;0,872007;0,689019;0;0,518772;0,864342
Yes;0;0,527473;0,002199;0,333706;0,245691;0,141139;0,022351;0;0,291874;0,87486;0,708126;0;0,452877;0,85646
Yes;0;0,527473;0,002199;0,336605;0,2555;0,099948;0,003236;0,248031;0,472216;0,725662;0,527784;0;0,556486;0,866884
Yes;0;0,527473;0,00055;0,616346;0,291143;0,00314;0,014545;0;0,334641;0,841093;0,665359;0;0,58411;0,897735
Yes;0;0,527473;0,00055;0,682004;0,300069;0,041897;0,025411;0,248031;0,297148;0,86592;0,702852;0;0,500413;0,892821
Yes;0;0,527473;0,0011;0,702929;0,259223;0,021982;0,02248;0,248031;0,328371;0,866061;0,671629;0;0,506741;0,895577
Yes;0;0,527473;0,0011;0,66451;0,222584;0,00314;0,022884;0,011811;0,328621;0,857579;0,671379;0;0,364767;0,898508
Yes;0;0,527473;0,00055;0,579062;0,172524;0,167969;0,027193;0;0,31504;0,875167;0,68496;0;0,621653;0,955462
Yes;0;0,527473;0,00055;0,616272;0,178413;0,144897;0,000724;0,011811;0,359702;0,777605;0,640298;0;0,609194;0,962073
Yes;0;0,527473;0,0011;0,670438;0,165609;0,057904;0,001447;0,059055;0,435744;0,494278;0,564256;0;0,539101;0,96756
Yes;0;0,527473;0,00055;0,744743;0,150793;0,127056;0,010951;0,011811;0,357719;0,858609;0,642281;0;0,473343;0,975653
Yes;0;0,527473;0,005498;0,251611;0,202875;0,04875;0,012659;0,248031;0,233478;0,339967;0,766522;0;0,427538;0,798401
Yes;0;0,527473;0,003848;0,299537;0,216537;0,12036;0,013749;0,248031;0,427901;0,76469;0,572099;0;0,700031;0,789169
Yes;0;0,527473;0,002749;0,347704;0,209793;0,092412;0,002895;0,059055;0,319655;0,863315;0,680345;0;0,540054;0,844823
Yes;0;0,527473;0,002749;0,315343;0,191497;0,079506;0,00796;0,011811;0,278039;0,874796;0,721961;0;0,587872;0,840881
Yes;0;0,527473;0,002749;0,374231;0,209812;0,046684;0,005967;0,059055;0,498066;0,704005;0,501934;0;0,487387;0,846648
Yes;0;0,527473;0,002199;0,341182;0,226088;0,072499;0,012492;0,059055;0,302425;0,869564;0,697575;0;0,559038;0,844978
Yes;0;0,527473;0,003299;0,367543;0,238732;0,097804;0,007273;0,059055;0,322326;0,853384;0,677674;0;0,452877;0,850405
Yes;0;0,527473;0,002749;0,383423;0,23381;0,113051;0,014919;0;0,460961;0,754019;0,539039;0;0,512293;0,851865
Yes;0;0,527473;0,003299;0,36502;0,201335;0,011322;0,013304;0,122047;0,343182;0,848065;0,656818;0;0,396153;0,848867
Yes;0,127541;0,527473;0,003299;0,321645;0,214703;0,073244;0,005117;0,5;0,304347;0,862972;0,695653;0,013862;0,297481;0,852985
Yes;0;0,527473;0,002749;0,304142;0,220329;0;0,001447;0,248031;0,420179;0,775578;0,579821;0;0,396153;0,854044
Yes;0;0,527473;0,001649;0,330035;0,217132;0,036622;0,014563;0,5;0,305696;0,858211;0,694304;0;0,427538;0,858922
Yes;0;0,527473;0,002199;0,352704;0,243544;0,063509;0,008744;0;0,548742;0,637042;0,451258;0;0,495642;0,869622
Yes;0,450732;0,516483;0,0011;0,334286;0,252732;0,056612;0,00796;0;0,418888;0,758254;0,581112;0,030983;0,338234;0,881058
Yes;0;0,527473;0,001649;0,43143;0,252399;0,004441;0,017873;0,027559;0,315037;0,886356;0,684963;0;0,490309;0,886202
Yes;0;0,527473;0,0011;0,41873;0,272561;0,064739;0,008439;0,248031;0,390226;0,821624;0,609774;0;0,480907;0,882
Yes;0;0,527473;0,001649;0,397209;0,270525;0,009421;0,012302;0;0,50633;0,737275;0,49367;0;0,458924;0,883842
Yes;0,002773;0,516483;0,00055;0,483655;0,283257;0;0,013106;0;0,266661;0,73812;0,73334;0,039179;0,353517;0,884686
No;0,206008;0,582418;0,096756;0,281903;0,005408;0,065946;0,110741;0;0,403898;0,89244;0,596102;0,377296;0,112806;0,520411
No;0,154895;0,527473;0,13414;0,250793;0;0,304074;0,31727;0;0,392973;0,884727;0,607027;0,306945;0,229916;0,565722
No;0,887478;0,527473;0,02309;0,280624;0;0,026831;0,234503;0,059055;0,432306;0,87364;0,567694;0,19073;0,115099;0,567473
No;0,140749;0,527473;0,08906;0,194729;0,00015;0,141313;0,201174;0;0,440339;0,888923;0,559661;0,164482;0,122038;0,481867
No;0;0,527473;0,08796;0,076595;0;0,025896;0,351421;0,011811;0,452531;0,875038;0,547469;0;0,364767;0,426899
Yes;0;0,527473;0,00055;0,589645;0,173352;0,056175;0,024088;0,011811;0,307353;0,874788;0,692647;0;0,594;0,916943
Yes;0;0,527473;0,00055;0,605618;0,192447;0,081041;0,062222;0,011811;0,330153;0,863394;0,669847;0;0,570486;0,921215
Yes;0;0,527473;0,00055;0,625557;0,228575;0,10991;0,065282;0,011811;0,341473;0,874037;0,658527;0;0,610207;0,916372
Yes;0;0,527473;0,00055;0,651444;0,179159;0,095508;0,001618;0,011811;0,332733;0,844199;0,667267;0;0,61255;0,91114
Yes;0;0,527473;0,0011;0,718082;0,278709;0,039722;0,035607;0,248031;0,355742;0,827661;0,644258;0;0,572373;0,894098
Yes;0;0,527473;0,002199;0,37579;0,284616;0,124349;0,013205;0;0,329284;0,845671;0,670716;0;0,437642;0,872438
Yes;0;0,527473;0,002199;0,378828;0,297408;0,070219;0,011979;0,5;0,298605;0,862282;0,701395;0;0,427538;0,877829
Yes;0;0,527473;0,002749;0,373346;0,288589;0,060649;0,015805;0;0,302025;0,867838;0,697975;0;0,396153;0,873783
Yes;0;0,527473;0,002199;0,457314;0,30638;0,122149;0,002609;0,248031;0,370512;0,820794;0,629488;0;0,437642;0,882908
Yes;0;0,527473;0,002199;0,425323;0,257902;0,097551;0,010131;0,248031;0,292308;0,873185;0,707692;0;0,585168;0,885969
Yes;0,002773;0,516483;0,001649;0,405522;0,239147;0,094209;0,014218;0,248031;0,367965;0,800164;0,632035;0,039179;0,354663;0,886026
Yes;0;0,527473;0,002199;0,559536;0,235988;0,043739;0,009843;0,248031;0,280786;0,876133;0,719214;0;0,396153;0,890476
Yes;0;0,527473;0,0011;0,785869;0,278567;0,07756;0,02654;0;0,319609;0,842056;0,680391;0;0,437642;0,895792
Yes;0;0,527473;0,0011;0,730258;0,2907;0,006281;0,015538;0,248031;0,306461;0,874795;0,693539;0;0,556486;0,893393
Yes;0;0,527473;0,00055;0,745871;0,25164;0,074644;0,013749;0;0,317775;0,863756;0,682225;0;0,572373;0,898951
Yes;0;0,527473;0,0011;0,534106;0,173528;0,122189;0,029564;0;0,312686;0,882438;0,687314;0;0,396153;0,943312
Yes;0;0,527473;0,00055;0,541111;0,167652;0,119579;0,025245;0;0,314772;0,883391;0,685228;0;0,573738;0,950301
Yes;0;0,527473;0,00055;0,531287;0,169254;0,040824;0,01373;0;0,220171;0,443629;0,779829;0;0,5675;0,955567
Yes;0;0,527473;0,00055;0,587564;0,169713;0,034543;0,011442;0;0,204516;0,411218;0,795484;0;0,592839;0,962638
Yes;0;0,527473;0,00055;0,755024;0,178765;0,075367;0,019036;0,011811;0,229178;0,316377;0,770822;0;0,569512;0,981031
Yes;0;0,527473;0;0,697583;0,173166;0,012561;0,012638;1;0,462305;0,427114;0,537695;0;0,364767;0,993787
Yes;0;0,527473;0,005498;0,323634;0,214248;0,021982;0,011234;0;0,258028;0,413888;0,741972;0;0,530652;0,774987
Yes;0;0,527473;0,005498;0,344443;0,210306;0,00314;0,015351;0,011811;0,373913;0,832119;0,626087;0;0,502622;0,772709
Yes;0;0,527473;0,005498;0,357298;0,208979;0;0,017622;0,011811;0,441535;0,762508;0,558465;0;0,535073;0,771943
Yes;0;0,527473;0,005498;0,278104;0,210511;0,021982;0,004854;0,248031;0,443705;0,798602;0,556295;0;0,364767;0,797096
Yes;0;0,527473;0,005498;0,280816;0,202152;0,087984;0,009709;0,248031;0,332032;0,856071;0,667968;0;0,487387;0,804028
Yes;0;0,527473;0,005498;0,248274;0,201733;0,040824;0,015655;0;0,235088;0,368097;0,764912;0;0,515648;0,804029
Yes;0;0,527473;0,005498;0,310656;0,216904;0,133305;0,015871;0;0,333972;0,867943;0,666028;0;0,562038;0,781418
Yes;0;0,527473;0,004948;0,329627;0,217844;0,195103;0,001447;0;0,311859;0,864708;0,688141;0;0,396153;0,785804
Yes;0;0,527473;0,002199;0,309103;0,270247;0,091069;0,002895;0,059055;0,329388;0,85295;0,670612;0;0,452877;0,844716
Yes;0;0,527473;0,002199;0,34655;0,243146;0,122472;0,005789;0,059055;0,318629;0,835523;0,681371;0;0,545387;0,845488
Yes;0;0,527473;0,002749;0,377163;0,264258;0,064739;0,009154;0,059055;0,292494;0,874054;0,707506;0;0,547034;0,852755
Yes;0,751382;0,516483;0,003299;0,38143;0,268327;0,157015;0,010079;0,059055;0,294227;0,87704;0,705773;0,039179;0,313174;0,856771
Yes;0;0,527473;0,002199;0,353627;0,285774;0,053753;0,004577;0,059055;0,300186;0,87174;0,699814;0;0,445898;0,853599
Yes;0;0,527473;0,002749;0,365674;0,275506;0,134153;0,002288;0,059055;0,318256;0,867975;0,681744;0;0,445898;0,854939
Yes;0;0,527473;0,003848;0,369922;0,291669;0,188757;0,014473;0,059055;0,29588;0,874393;0,70412;0;0,464257;0,859825
Yes;0,201196;0,516483;0,003299;0,364733;0,258928;0,164048;0,004577;0,5;0,321109;0,85207;0,678891;0,030983;0,198273;0,854616
Yes;0;0,527473;0,0011;0,428609;0,245692;0,028088;0,005652;0;0,307809;0,871596;0,692191;0;0,670189;0,886512
No;0,762551;0,593407;0,040682;0,27909;0;0,00314;0,231499;0,059055;0,444447;0,854475;0,555553;0,570208;0,165854;0,492962
No;0;0,527473;0,08796;0,204326;0;0,146117;0,280238;0,5;0,410982;0,897342;0,589019;0;0,535073;0,548783
No;0;0,527473;0,08796;0,204326;0;0,146117;0,280238;0,5;0,410982;0,897342;0,589019;0;0,535073;0,548783
No;0;0,527473;0,04398;0,088856;0,015684;0,242312;0,15361;0;0,512559;0,796146;0,487441;0;0,414512;0,583151
No;0,248237;0,483517;0,151182;0,290346;0;0,053753;0,295082;0;0,403867;0,910168;0,596133;0,355826;0,147274;0,511615
No;0,793679;0,549451;0,100055;0,083191;0;0,064433;0,459387;0,059055;0,417347;0,897748;0,582653;0,485547;0,195615;0,379073
No;0,885484;0,472527;0,169874;0,086532;0;0,301599;0,597424;0,122047;0,409835;0,893056;0,590165;0,425011;0,106345;0,308115
No;0;0,527473;0,219901;0,096491;0;0,18847;0,350549;0,011811;0,392917;0,922739;0,607083;0;0,364767;0,426
Yes;0;0,527473;0,002199;0,459883;0,324476;0,066616;0,012302;0,059055;0,30315;0,873078;0,69685;0;0,534008;0,88746
Yes;0;0,527473;0,002199;0,571793;0,267509;0,116572;0,013304;0,5;0,289586;0,885399;0,710414;0;0,517237;0,892424
Yes;0;0,527473;0,002199;0,572188;0,282408;0,058413;0,019445;0,011811;0,303638;0,877349;0,696362;0;0,493054;0,895173
Yes;0;0,527473;0,002199;0,533023;0,309507;0,04529;0,019485;0,011811;0,28412;0,88779;0,71588;0;0,547835;0,898649
Yes;0;0,527473;0,002199;0,506813;0,302828;0,095663;0,020262;0,011811;0,289194;0,881281;0,710806;0;0,445898;0,899284
Yes;0;0,527473;0,002199;0,463203;0,306968;0,11461;0,002171;0,011811;0,418909;0,743448;0,581091;0;0,364767;0,898902
Yes;0;0,527473;0,00055;0,764103;0,304324;0,018842;0,034012;0;0,336201;0,836543;0,663799;0;0,536114;0,900627
Yes;0;0,527473;0,00055;0,771152;0,317281;0,082429;0,024261;0;0,348867;0,843724;0,651133;0;0,545387;0,900385
Yes;0;0,527473;0,00055;0,532481;0,253661;0,094679;0,002171;0;0,313125;0,878105;0,686875;0;0,528268;0,91539
Yes;0;0,527473;0,00055;0,545324;0,242903;0,039722;0,011935;0;0,308974;0,867388;0,691026;0;0,437642;0,928143
Yes;0;0,527473;0,00055;0,555156;0,229139;0,015701;0,026092;0,011811;0,317539;0,873966;0,682461;0;0,584466;0,934363
Yes;0;0,527473;0,00055;0,51874;0,18361;0,046366;0,017428;0,011811;0,184445;0,462008;0,815555;0;0,535073;0,946207
Yes;0;0,527473;0,00055;0,571164;0,221601;0,048037;0,024055;0,011811;0,197055;0,468625;0,802945;0;0,575497;0,94022
Yes;0;0,527473;0,00055;0,577183;0,242676;0,024526;0,009435;0,011811;0,19376;0,482213;0,80624;0;0,589165;0,934048
Yes;0;0,527473;0,00055;0,562033;0,21;0,028263;0,03364;0;0,290331;0,90418;0,709669;0;0,530652;0,957854
Yes;0;0,527473;0,00055;0,564712;0,204153;0,023916;0,025646;0,011811;0,278611;0,90748;0,721389;0;0,49809;0,95243
Yes;0;0,527473;0,00055;0,588243;0,203196;0,081527;0,030787;0;0,314636;0,889723;0,685364;0;0,583753;0,965028
Yes;0;0,527473;0,00055;0,629363;0,170748;0,126433;0,028223;0,011811;0,386443;0,818663;0,613557;0;0,364767;0,975843
Yes;0;0,527473;0;0,667712;0,183236;0,059001;0,022608;1;0,677676;0,375173;0,322324;0;0,364767;0,989699
Yes;0,377077;0,505494;0,007697;0,366675;0,201742;0;0,013205;0,003937;0,34716;0,86606;0,65284;0,069137;0,270411;0,767858
Yes;0;0,527473;0,005498;0,319829;0,196531;0,222052;0,006672;0,059055;0,416537;0,781702;0,583463;0;0,484263;0,787901
Yes;0;0,527473;0,005498;0,299903;0,199905;0,272265;0,005652;0,059055;0,338381;0,858318;0,661619;0;0,464257;0,793178
Yes;0,802495;0,538462;0,005498;0,358993;0,176845;0,059001;0,016518;0,059055;0,351216;0,82688;0,648784;0,030983;0,378893;0,770094
Yes;0;0,527473;0,003848;0,340713;0,15228;0,020108;0,003618;0,059055;0,40867;0,746984;0,59133;0;0,539101;0,758675
Yes;0;0,527473;0,005498;0,352576;0,150358;0,097349;0,010234;0,248031;0,450118;0,737667;0,549882;0;0,506741;0,770813
Yes;0;0,527473;0,005498;0,260013;0,192183;0,196614;0,008744;0,059055;0,326136;0,862274;0,673864;0;0,508668;0,797821
Yes;0;0,527473;0,002199;0,278864;0,270301;0,050636;0,002047;0,122047;0,315506;0,84809;0,684494;0;0,477283;0,843109
Yes;0;0,527473;0,004398;0,274546;0,267655;0,057734;0,021686;0;0,3741;0,833441;0,6259;0;0,598627;0,843159
Yes;0;0,527473;0,003848;0,354586;0,292974;0,166909;0,003897;0,248031;0,300186;0,87308;0,699814;0;0,529476;0,859804
Yes;0;0,527473;0,003299;0,397097;0,323079;0,008882;0,005117;0;0,300594;0,852843;0,699406;0;0,490309;0,880216
Yes;0,252309;0,516483;0,002749;0,401088;0,330973;0,030928;0,01178;0;0,308229;0,863256;0,691771;0,039179;0,250403;0,88409
Yes;0,002773;0,538462;0,003848;0,413515;0,314091;0,041304;0,023538;0,248031;0,290042;0,881429;0,709958;0,039179;0,327593;0,877334
Yes;0;0,527473;0,002199;0,398674;0,333608;0,037814;0,007164;0,248031;0,335266;0,850294;0,664734;0;0,686478;0,888264
Yes;0;0,527473;0,002199;0,62761;0,256556;0,00314;0,015986;0;0,44403;0,752431;0,55597;0;0,510517;0,894294
Yes;0;0,527473;0,002199;0,627991;0,262093;0,081041;0,023304;0;0,313547;0,864099;0,686453;0;0,540054;0,895703
No;0,127541;0,505494;0,04453;0,162343;0;0,022862;0,359509;0,248031;0,434474;0,915985;0,565526;0,096553;0,1466;0,435102
No;0,33478;0,549451;0,124794;0,094867;0;0,009421;0,761314;0;0,423729;0,909146;0,576271;0,155977;0,197385;0,200385
No;0,002773;0,549451;0,113249;0,117471;0;0,157673;0,476685;0,248031;0,408513;0,932942;0,591487;0,228569;0,187632;0,381102
Yes;0;0,527473;0,0011;0,800303;0,303182;0,015701;0,020986;0,059055;0,33233;0,856957;0,66767;0;0,396153;0,898691
Yes;0;0,527473;0,00055;0,709176;0,325395;0,00314;0,003897;0;0,304221;0,864836;0,695778;0;0,582292;0,902348
Yes;0;0,527473;0,00055;0,63671;0,313849;0,008882;0,008251;0;0,286945;0,891067;0,713055;0;0,601872;0,903974
Yes;0;0,527473;0,00055;0,539624;0,273629;0,025318;0,019269;0;0,304835;0,887817;0,695165;0;0,564851;0,912108
Yes;0;0,527473;0,00055;0,614042;0,26218;0,020108;0,020697;0;0,301653;0,878174;0,698347;0;0,580782;0,932744
Yes;0;0,527473;0,00055;0,615443;0,247244;0,127172;0,002609;0,011811;0,284635;0,891108;0,715365;0;0,606882;0,936501
Yes;0;0,527473;0,00055;0,620882;0,254148;0,020108;0,02248;0,011811;0,276768;0,910809;0,723232;0;0,611198;0,938372
Yes;0;0,527473;0,00055;0,622315;0,233285;0,071679;0,001618;0,011811;0,299754;0,898271;0,700246;0;0,585515;0,94391
Yes;0;0,527473;0,00055;0,577547;0,203472;0,03511;0,025585;0,011811;0,277853;0,904913;0,722147;0;0,576773;0,948815
Yes;0;0,527473;0,00055;0,507259;0,201306;0,018311;0,03685;0,011811;0,277427;0,899825;0,722573;0;0,563747;0,95264
Yes;0;0,527473;0,00055;0,587819;0,200452;0,028263;0,004342;0,011811;0,275427;0,913939;0,724573;0;0,484263;0,957083
Yes;0;0,527473;0,00055;0,61876;0,171831;0,038843;0,049256;0;0,303818;0,893012;0,696182;0;0,587872;0,968328
Yes;0;0,527473;0;0,569476;0,17195;0,018311;0,033788;1;0,342736;0,856714;0,657264;0;0,364767;0,962232
Yes;0;0,527473;0,00055;0,602789;0,189168;0,022205;0,023804;0;0,29595;0,902106;0,70405;0;0,566459;0,965196
Yes;0;0,527473;0,002199;0,313179;0,206927;0,006281;0,034311;0;0,432426;0,796835;0,567573;0;0,504729;0,702172
Yes;0;0,527473;0,001649;0,340036;0,196279;0,019102;0,01476;0,248031;0,312237;0,863411;0,687763;0;0,62007;0,725792
Yes;0;0,527473;0,003848;0,355858;0,169821;0,054933;0,034735;0,059055;0,483766;0,744041;0,516234;0;0,611782;0,737498
Yes;0,751382;0,538462;0,005498;0,339473;0,138735;0,179876;0,010131;0,059055;0,305846;0,864129;0,694154;0,039179;0,335158;0,746108
Yes;0;0,527473;0,003848;0,318426;0,213528;0,022205;0,022998;0;0,556537;0,628145;0,443463;0;0,437642;0,693718
Yes;0;0,527473;0,004398;0,309169;0,125932;0,036622;0,013749;0,011811;0,377479;0,816696;0,622521;0;0,414512;0,769803
Yes;0,890552;0,527473;0,006597;0,33914;0,144645;0,021066;0,004094;0,059055;0,375985;0,800936;0,624015;0,151223;0,175693;0,750837
Yes;0;0,527473;0,005498;0,300219;0,160498;0,015701;0,013768;0,059055;0,225846;0,441559;0,774154;0;0,540054;0,781132
Yes;0,587696;0,505494;0,006047;0,305493;0,175587;0,009421;0,031717;0,059055;0,307434;0,543269;0,692566;0,168823;0,170567;0,802169
Yes;0;0,527473;0,010995;0,293996;0,187505;0,011322;0,01666;0,011811;0,225938;0,365731;0,774062;0;0,364767;0,802458
Yes;0;0,527473;0,005498;0,432381;0,222486;0,075367;0,008439;0,5;0,295905;0,87404;0,704095;0;0,6169;0,843146
Yes;0;0,527473;0,004398;0,367207;0,232181;0,102241;0,01547;0,059055;0,382748;0,84467;0,617252;0;0,531798;0,866985
Yes;0;0,527473;0,005498;0,410605;0,31672;0,175548;0,036442;0,059055;0,32003;0,850506;0,67997;0;0,490309;0,879067
Yes;0,87615;0,549451;0,007147;0,424939;0,331187;0,273368;0,029749;0,122047;0,355707;0,826405;0,644293;0,055361;0,294559;0,88342
Yes;0;0,527473;0,004948;0,397418;0,312899;0,155437;0,002171;0,122047;0,31456;0,876657;0,68544;0;0,648199;0,874246
Yes;0;0,527473;0,002199;0,385131;0,333175;0,037814;0,013825;0;0,475979;0,728077;0,524021;0;0,500413;0,891739
Yes;0;0,527473;0,002749;0,359485;0,336597;0,033382;0,002609;0,248031;0,311605;0,850774;0,688395;0;0,500413;0,896193
Yes;0,002773;0,516483;0,003848;0,33593;0,318892;0,026646;0,016374;0,248031;0,319397;0,861921;0,680603;0,039179;0,327593;0,899668
Yes;0;0,527473;0,0011;0,591427;0,310484;0,037684;0,009843;0;0,311584;0,871219;0,688416;0;0,592839;0,902467
Yes;0;0,527473;0,0011;0,551632;0,304693;0,028263;0,005789;0;0,318243;0,870401;0,681757;0;0,600403;0,902575
Yes;0;0,527473;0,0011;0,583651;0,311254;0,014044;0,016644;0;0,287275;0,887051;0,712725;0;0,743383;0,902946
No;0,994016;0,615385;0,207257;0,10262;0;0,122632;0,724825;0,248031;0,421518;0,924803;0,578482;0,558507;0,108386;0,244554
No;0,533204;0,494505;0,093458;0,129892;0;0,021982;0,54061;0,011811;0,430249;0,890755;0,569751;0,479536;0,09945;0,389839
No;0;0,527473;0,186916;0,260045;0,008488;0,234683;0,100027;0,059055;0,409799;0,900712;0,590201;0;0,487387;0,508624
No;0,685866;0,483517;0,171523;0,168978;0;0,090634;0,301685;0,027559;0,401797;0,905653;0,598203;0,322836;0,120896;0,49578
No;0,506138;0,516483;0,185816;0,129392;0;0,153393;0,451529;0,003937;0,40508;0,910259;0,59492;0,339837;0,118271;0,472876
No;0,972347;0,604396;0,360088;0,084578;0;0,078758;0,848724;0,248031;0,381116;0,93108;0,618884;0,399753;0,07832;0,153435
No;0,106936;0,538462;0,103903;0,120275;0;0,048037;0,600304;0,5;0,407695;0,898654;0,592305;0,538651;0,177109;0,331956
Yes;0;0,527473;0,00055;0,635687;0,287639;0,020108;0,058276;0;0,263963;0,892109;0,736037;0;0,653117;0,90415
Yes;0;0,527473;0,00055;0,565939;0,293964;0,053753;0,02512;0;0,257653;0,907002;0,742347;0;0,639122;0,902049
Yes;0;0,527473;0,00055;0,550714;0,299109;0,00314;0,03763;0;0,370248;0,817751;0,629752;0;0,64058;0,920138
Yes;0;0,527473;0,00055;0,599257;0,296938;0,007022;0,047608;0;0,309329;0,868029;0,690671;0;0,630142;0,907714
Yes;0;0,527473;0,00055;0,518059;0,211335;0,015701;0,032916;0,011811;0,341363;0,84146;0,658636;0;0,590423;0,947375
Yes;0;0,527473;0;0,490538;0,246765;0;0,033335;1;0,354995;0,832328;0,645005;0;0,364767;0,950923
Yes;0;0,527473;0;0,333117;0,068878;0,057904;0,013825;1;0,337654;0,840227;0,662346;0;0,364767;0,96802
Yes;0;0,527473;0;0,341185;0,082392;0,039348;0,019539;1;0,427135;0,807575;0,572865;0;0,364767;0,970208
Yes;0;0,527473;0,002199;0,317879;0,204715;0,03511;0,020107;0,248031;0,330043;0,834721;0,669957;0;0,568011;0,70712
Yes;0;0,527473;0,003299;0,344584;0,184521;0,088932;0,027019;0,248031;0,358429;0,789482;0,641571;0;0,452877;0,72702
Yes;0;0,527473;0,004398;0,337384;0,177655;0,031087;0,01845;0,248031;0,30752;0,866755;0,69248;0;0,568011;0,71254
Yes;0,002773;0,516483;0,003848;0,33197;0,201558;0,047104;0,012131;0,248031;0,343413;0,824225;0,656587;0,039179;0,250403;0,692178
Yes;0,002773;0,516483;0,003299;0,327122;0,207188;0,046684;0,026302;0,248031;0,340149;0,840834;0,659851;0,039179;0,402086;0,688797
Yes;0;0,527473;0,004948;0,3185;0,214506;0,00314;0,016181;0;0,549512;0,705719;0,450488;0;0,520257;0,682811
Yes;0;0,527473;0,004398;0,319488;0,21702;0,092997;0,001618;0;0,609348;0,498956;0,390652;0;0,364767;0,677637
Yes;0;0,527473;0,003848;0,342172;0,13714;0,034543;0,025411;0;0,436871;0,809517;0,563129;0;0,575497;0,767311
Yes;0;0,527473;0,003848;0,363937;0,158758;0,125494;0,007164;0,003937;0,324123;0,832866;0,675877;0;0,427538;0,75717
Yes;0;0,527473;0,004948;0,357781;0,180357;0,10253;0,027164;0,011811;0,375625;0,838675;0,624375;0;0,477283;0,74486
Yes;0;0,527473;0,002749;0,334327;0,152909;0,132042;0,021902;0,011811;0,445578;0,738555;0,554422;0;0,452877;0,770956
